run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	sra_file_role	bam_file_role
ERR935526	PRJEB7934	ERP008935	SAMEA3739862	ERS770641	ERX1014797	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	114523	4580920	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:613-980	ena-RUN-KI-BN-26-06-2015-15:10:09:613-980	5285137	6bd9b32e4b5f6c379eb3b0afc4ba0d62	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935526/ERR935526.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935526/ERR935526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935526/ERR935526.fastq.gz	4957204	521c68047fcdfd28ff1117828eca9bee	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935526/FOXA1_HOXA2_3_AV_TCTGCG40NCGG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935526/FOXA1_HOXA2_3_AV_TCTGCG40NCGG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935526/FOXA1_HOXA2_3_AV_TCTGCG40NCGG.fastq.gz	FASTQ	3520613	bf45d94108c12e817a8ea71649aacc85	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935526	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935526	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935526	FOXA1_HOXA2_3_AV_TCTGCG40NCGG		CAP-SELEX sample FOXA1_HOXA2		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR942779	PRJEB7934	ERP008935	SAMEA3746494	ERS777728	ERX1021874	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	114787	4591480	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:454-493	ena-RUN-KI-BN-26-06-2015-18:03:33:454-493	4716333	5797d1cb1b54adcd4b66402361a18c13	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942779/ERR942779.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR942/ERR942779/ERR942779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942779/ERR942779.fastq.gz	4397068	140a55c28f9bf18d44c86b4a20d37ac2	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942779/POU2F1_DLX3_1_AS_TCGAGA40NGAT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR942/ERR942779/POU2F1_DLX3_1_AS_TCGAGA40NGAT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942779/POU2F1_DLX3_1_AS_TCGAGA40NGAT.fastq.gz	FASTQ	3078184	8d5be54e0bfbfeb4758785832e6c6ec8	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942779	fasp.sra.ebi.ac.uk:/vol1/err/ERR942/ERR942779	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942779	POU2F1_DLX3_1_AS_TCGAGA40NGAT		CAP-SELEX sample POU2F1_DLX3		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935534	PRJEB7934	ERP008935	SAMEA3739906	ERS770649	ERX1014805	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	87400	3496000	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:613-988	ena-RUN-KI-BN-26-06-2015-15:10:09:613-988	3902649	0da9565aec21a915afa21c1a46a6afc6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935534/ERR935534.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935534/ERR935534.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935534/ERR935534.fastq.gz	3656803	a3d061cf8c33aadc484a2fad1f1a9cb0	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935534/FOXA1_HSF1_3_AV_TGGTTC40NTTT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935534/FOXA1_HSF1_3_AV_TGGTTC40NTTT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935534/FOXA1_HSF1_3_AV_TGGTTC40NTTT.fastq.gz	FASTQ	2586677	0371490be52ce892324b61b26de68c2a	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935534	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935534	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935534	FOXA1_HSF1_3_AV_TGGTTC40NTTT		CAP-SELEX sample FOXA1_HSF1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR943336	PRJEB7934	ERP008935	SAMEA3745835	ERS778285	ERX1022431	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	218835	8753400	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:478-1050	ena-RUN-KI-BN-26-06-2015-18:03:33:478-1050	9785717	e0d40439ddbbc724a592c1b74536bc64	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943336/ERR943336.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR943/ERR943336/ERR943336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943336/ERR943336.fastq.gz	9152779	6e5452abc001112b9db2b85b62aa8e6f	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943336/POU4F1_GATA3_3_AV_TTTGGA40NCCT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR943/ERR943336/POU4F1_GATA3_3_AV_TTTGGA40NCCT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943336/POU4F1_GATA3_3_AV_TTTGGA40NCCT.fastq.gz	FASTQ	6480827	ea05d09b6e78e8ef4d8c490bcea913ef	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943336	fasp.sra.ebi.ac.uk:/vol1/err/ERR943/ERR943336	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943336	POU4F1_GATA3_3_AV_TTTGGA40NCCT		CAP-SELEX sample POU4F1_GATA3		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR942784	PRJEB7934	ERP008935	SAMEA3746393	ERS777733	ERX1021879	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	80137	3205480	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:454-498	ena-RUN-KI-BN-26-06-2015-18:03:33:454-498	3455756	ce8dc62c00968271538e0bff1902a89d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942784/ERR942784.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR942/ERR942784/ERR942784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942784/ERR942784.fastq.gz	3225117	b06383e3799caa6df33391a623813662	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942784/POU2F1_DLX3_3_AX_TAAAGC40NGAA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR942/ERR942784/POU2F1_DLX3_3_AX_TAAAGC40NGAA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942784/POU2F1_DLX3_3_AX_TAAAGC40NGAA.fastq.gz	FASTQ	2324375	c78f3e2e0702ec4970c2e8d35459cd8a	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942784	fasp.sra.ebi.ac.uk:/vol1/err/ERR942/ERR942784	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942784	POU2F1_DLX3_3_AX_TAAAGC40NGAA		CAP-SELEX sample POU2F1_DLX3		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935538	PRJEB7934	ERP008935	SAMEA3739957	ERS770653	ERX1014809	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	154161	6166440	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:613-992	ena-RUN-KI-BN-26-06-2015-15:10:09:613-992	6930218	936d98684cd006b860df9bed3c5fa655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935538/ERR935538.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935538/ERR935538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935538/ERR935538.fastq.gz	6487957	f1eeb32c2ee71dff4e703f683c36cb45	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935538/FOXA1_MAFG_3_AV_TCTGAC40NAGG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935538/FOXA1_MAFG_3_AV_TCTGAC40NAGG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935538/FOXA1_MAFG_3_AV_TCTGAC40NAGG.fastq.gz	FASTQ	4598844	8d0889fa9658fa1df4d372295b76a294	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935538	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935538	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935538	FOXA1_MAFG_3_AV_TCTGAC40NAGG		CAP-SELEX sample FOXA1_MAFG		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR943340	PRJEB7934	ERP008935	SAMEA3745925	ERS778289	ERX1022435	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	100051	4002040	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:478-1054	ena-RUN-KI-BN-26-06-2015-18:03:33:478-1054	4524814	db2695810f0cd71c55298a1d639199f1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943340/ERR943340.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR943/ERR943340/ERR943340.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943340/ERR943340.fastq.gz	4240070	c33f2704c9b3fbcc9bc4c61db36918a4	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943340/POU4F1_HES1_3_AV_TCTGAG40NCAG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR943/ERR943340/POU4F1_HES1_3_AV_TCTGAG40NCAG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943340/POU4F1_HES1_3_AV_TCTGAG40NCAG.fastq.gz	FASTQ	3013451	590a5c040f6f92837459ea2a8eea6cf0	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943340	fasp.sra.ebi.ac.uk:/vol1/err/ERR943/ERR943340	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943340	POU4F1_HES1_3_AV_TCTGAG40NCAG		CAP-SELEX sample POU4F1_HES1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR942785	PRJEB7934	ERP008935	SAMEA3745120	ERS777734	ERX1021880	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	559872	22394880	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:454-499	ena-RUN-KI-BN-26-06-2015-18:03:33:454-499	22095333	78eaf69415af80eaaa1bd86009798717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942785/ERR942785.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR942/ERR942785/ERR942785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942785/ERR942785.fastq.gz	20519123	ddb9ced103ee9a7b7ed014e22e22588c	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942785/POU2F1_DRGX_1_AX_TAGGTG40NTGT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR942/ERR942785/POU2F1_DRGX_1_AX_TAGGTG40NTGT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942785/POU2F1_DRGX_1_AX_TAGGTG40NTGT.fastq.gz	FASTQ	14136165	98dcefc99e5783e550ec35ccfc0797bb	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942785	fasp.sra.ebi.ac.uk:/vol1/err/ERR942/ERR942785	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942785	POU2F1_DRGX_1_AX_TAGGTG40NTGT		CAP-SELEX sample POU2F1_DRGX		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR943342	PRJEB7934	ERP008935	SAMEA3745926	ERS778291	ERX1022437	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	492045	19681800	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:478-1056	ena-RUN-KI-BN-26-06-2015-18:03:33:478-1056	22996366	edab8e4725a1f50550593cd6d9cc2c42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943342/ERR943342.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR943/ERR943342/ERR943342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943342/ERR943342.fastq.gz	21519672	0ecbb41a7b3184f829e5575dbf6a5b09	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943342/POU4F1_HES7_1_AV_TGTGAA40NTAC.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR943/ERR943342/POU4F1_HES7_1_AV_TGTGAA40NTAC.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943342/POU4F1_HES7_1_AV_TGTGAA40NTAC.fastq.gz	FASTQ	15143659	91b14ce5d5225c3c51c97c4b485fdd3b	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943342	fasp.sra.ebi.ac.uk:/vol1/err/ERR943/ERR943342	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943342	POU4F1_HES7_1_AV_TGTGAA40NTAC		CAP-SELEX sample POU4F1_HES7		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR942787	PRJEB7934	ERP008935	SAMEA3745121	ERS777736	ERX1021882	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	344	13760	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:454-501	ena-RUN-KI-BN-26-06-2015-18:03:33:454-501	11302	f4959f941668c5e28911ab28a8408d8c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942787/ERR942787.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR942/ERR942787/ERR942787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942787/ERR942787.fastq.gz	10279	f6bfb1f95f42ffe88fa518c7dc271215	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942787/POU2F1_DRGX_3_AS_TGAGTG40NTGA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR942/ERR942787/POU2F1_DRGX_3_AS_TGAGTG40NTGA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942787/POU2F1_DRGX_3_AS_TGAGTG40NTGA.fastq.gz	FASTQ	46375	61a7397a01511e65c952321882a8bba5	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942787	fasp.sra.ebi.ac.uk:/vol1/err/ERR942/ERR942787	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942787	POU2F1_DRGX_3_AS_TGAGTG40NTGA		CAP-SELEX sample POU2F1_DRGX		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935542	PRJEB7934	ERP008935	SAMEA3739960	ERS770657	ERX1014813	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	97614	3904560	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:613-996	ena-RUN-KI-BN-26-06-2015-15:10:09:614-996	4384362	3da97088079af4852139ae3ec40feb9c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935542/ERR935542.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935542/ERR935542.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935542/ERR935542.fastq.gz	4107702	0b5f0b9a16d50cdd698ee29be071e2b0	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935542/FOXA1_MYC_3_AV_TGGGGT40NGGT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935542/FOXA1_MYC_3_AV_TGGGGT40NGGT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935542/FOXA1_MYC_3_AV_TGGGGT40NGGT.fastq.gz	FASTQ	2902307	478722d007555149f70e125d32ce909d	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935542	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935542	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935542	FOXA1_MYC_3_AV_TGGGGT40NGGT		CAP-SELEX sample FOXA1_MYC		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR943345	PRJEB7934	ERP008935	SAMEA3746014	ERS778294	ERX1022440	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	109369	4374760	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:479-1059	ena-RUN-KI-BN-26-06-2015-18:03:33:479-1059	5011400	b76b2d8ee6cc9ec51914a0e222e57952	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943345/ERR943345.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR943/ERR943345/ERR943345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR943/ERR943345/ERR943345.fastq.gz	4699193	99540d83da7a140a039e5d646ae6cf39	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943345/POU4F1_HOXA1_3_AV_TAGCCG40NGAA.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR943/ERR943345/POU4F1_HOXA1_3_AV_TAGCCG40NGAA.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR943/ERR943345/POU4F1_HOXA1_3_AV_TAGCCG40NGAA.fastq.gz	FASTQ	3353931	e13ffa8eb773e2dfdb7430dcc4058d46	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943345	fasp.sra.ebi.ac.uk:/vol1/err/ERR943/ERR943345	ftp.sra.ebi.ac.uk/vol1/err/ERR943/ERR943345	POU4F1_HOXA1_3_AV_TAGCCG40NGAA		CAP-SELEX sample POU4F1_HOXA1		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR942791	PRJEB7934	ERP008935	SAMEA3746854	ERS777740	ERX1021886	ERA452366	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	276889	11075560	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2018-11-16	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-18:03:33:454-505	ena-RUN-KI-BN-26-06-2015-18:03:33:454-505	10848436	878021f3ecdb6546531a9534d6d624aa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942791/ERR942791.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR942/ERR942791/ERR942791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR942/ERR942791/ERR942791.fastq.gz	10044336	4e6ac218e119d024dbd3421fc5a4be18	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942791/POU2F1_E2F4_3_AS_TCGAAG40NAAT.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR942/ERR942791/POU2F1_E2F4_3_AS_TCGAAG40NAAT.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR942/ERR942791/POU2F1_E2F4_3_AS_TCGAAG40NAAT.fastq.gz	FASTQ	7474140	785968b8bbb1067a3619b571a0985ee1	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942791	fasp.sra.ebi.ac.uk:/vol1/err/ERR942/ERR942791	ftp.sra.ebi.ac.uk/vol1/err/ERR942/ERR942791	POU2F1_E2F4_3_AS_TCGAAG40NAAT		CAP-SELEX sample POU2F1_E2F4		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR935543	PRJEB7934	ERP008935	SAMEA3739069	ERS770658	ERX1014814	ERA452355	32630	synthetic construct	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	SELEX	SYNTHETIC	other	108190	4327600	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-06-29	2019-06-12	Illumina HiSeq 2000 sequencing	Analysis of heterodimeric transcription factor complex specificities	ena-STUDY-KI-BN-05-12-2014-15:53:23:707-10	ena-EXPERIMENT-KI-BN-26-06-2015-15:10:09:614-997	ena-RUN-KI-BN-26-06-2015-15:10:09:614-997	5012339	3d5b3b87f993a98377c2cc6632a33dd8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935543/ERR935543.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR935/ERR935543/ERR935543.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR935/ERR935543/ERR935543.fastq.gz	4701348	d34417250d5aa23b33de00877c15e10a	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935543/FOXA1_MYCL2_3_AV_TGTCCG40NCCG.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR935/ERR935543/FOXA1_MYCL2_3_AV_TGTCCG40NCCG.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR935/ERR935543/FOXA1_MYCL2_3_AV_TGTCCG40NCCG.fastq.gz	FASTQ	3336131	1b69426a840fe7f6da08ffd63daaad92	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935543	fasp.sra.ebi.ac.uk:/vol1/err/ERR935/ERR935543	ftp.sra.ebi.ac.uk/vol1/err/ERR935/ERR935543	FOXA1_MYCL2_3_AV_TGTCCG40NCCG		CAP-SELEX sample FOXA1_MYCL2		2015-06-26				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
